Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation
0.8799666666666666,0.42437842674851417,0.8467799999999999,0.1139,0.22091031851302068
0.9086166666666665,0.30117901670485736,0.8712399999999999,0.1161,0.07364137486747942
0.8714166666666667,0.5696851055860519,0.8448499999999999,0.1172,0.6826082369876892
0.89135,0.3809631239225468,0.85661,0.1188,0.17172358712908817
0.8988666666666667,0.3393328288214902,0.85936,0.1203,0.1314352818781565
0.8831500000000001,0.45571974604576826,0.8542,0.122,0.42554381557773496
0.8831666666666667,0.41006369289581973,0.8530099999999999,0.1234,0.2647424709177986
0.9065,0.3033710048745076,0.8716999999999999,0.1253,0.05006775919445262
0.9131666666666667,0.28394780011524756,0.87556,0.1278,0.032342189381755614
0.8668166666666668,0.8269830324682096,0.8323,0.1299,1.7007314289302629
0.9110333333333334,0.2905063848247131,0.8721800000000001,0.1317,0.06730623050020698
0.9016166666666667,0.3289797981274624,0.8635800000000001,0.1339,0.1636265825548015
0.9118833333333333,0.2911057451004784,0.8768799999999999,0.135,0.04634773184123872
0.8790333333333333,0.5046384676446517,0.84801,0.1371,0.5083270209128595
0.8986666666666667,0.3407714360132813,0.86192,0.1387,0.1464078468918581
0.88145,0.3796928843289614,0.8499500000000001,0.1402,0.11102206893075045
0.8986500000000002,0.33458441694478197,0.8615,0.1416,0.14874259113450314
0.8786166666666667,0.4411918237634003,0.84582,0.1433,0.2903669178872204
0.8857333333333334,0.4204122656049828,0.85023,0.1456,0.30027400503106055
0.9080833333333334,0.31549890225181976,0.87319,0.1474,0.14068310403332593
0.8849666666666667,0.4165225051522255,0.85802,0.1499,0.31432322166486765
0.9114,0.29293936498363815,0.87495,0.1524,0.04299975802285691
0.8956333333333333,0.3443606678771476,0.85756,0.1542,0.1515707450623296
0.87815,0.4273230355853836,0.84138,0.1564,0.24602865848373756
0.8913,0.3846720248887936,0.85161,0.1581,0.25964521103763283
0.9127333333333333,0.28527903429865836,0.87544,0.161,0.04535861220878918
0.8804,0.498167916289717,0.84475,0.1629,0.6486722948759416
0.8776833333333333,0.5491714756463965,0.85113,0.1651,0.6554719465858609
0.8132333333333333,0.8509794149786234,0.79406,0.167,0.9948445793265865
0.9180333333333334,0.2731357648196319,0.8791100000000001,0.1698,0.04648773152183682
0.9066333333333333,0.3137316783457994,0.86824,0.1721,0.1393420733256406
0.908,0.3049841635490457,0.8702700000000001,0.1753,0.07538223983710773
0.9091666666666667,0.2984348937831819,0.87047,0.1778,0.08887439312420796
0.8831833333333333,0.4037005697016915,0.8529,0.1796,0.22245248601071899
0.9025,0.33241139319092033,0.8633900000000001,0.1821,0.1841962781566061
0.8207333333333333,0.9649948687444131,0.80044,0.1843,1.3081524104138489
0.9064,0.3047572666659951,0.8697199999999999,0.1865,0.08788656864327327
0.89495,0.34746827519312506,0.8604999999999999,0.1888,0.12812414209199968
0.9124833333333333,0.28632792425503334,0.87538,0.1908,0.04840589965154825
0.9052833333333333,0.33775146839395165,0.86817,0.1927,0.16808256482182726
0.8810666666666668,0.38579520880033574,0.85125,0.1954,0.17933016201777519
0.9128833333333335,0.28678641774108016,0.8746700000000001,0.1971,0.069559199486421
0.9062666666666667,0.3012813738542298,0.87396,0.1992,0.06814128610629071
0.8960499999999999,0.38019677917957306,0.86793,0.2023,0.2790479881473899
0.9154,0.2820053767696023,0.87723,0.2043,0.06923539817221581
0.9099666666666666,0.2953472969825069,0.87367,0.2064,0.039762432429957834
0.9022333333333333,0.3206328510269522,0.86738,0.2088,0.10912248073845542
0.9096333333333334,0.2893882370819648,0.87543,0.2107,0.048614292995520364
0.8701333333333333,0.5368719505762061,0.83418,0.2127,0.6477706525565392
0.9253166666666667,0.24813424124618372,0.8880299999999999,0.2155,0.027778163600628895
0.9197333333333334,0.2676131961529454,0.88175,0.2182,0.08563651834394635
0.8683333333333332,0.6285143495964507,0.8325699999999999,0.2214,1.0826695144297196
0.9138,0.2777713568210602,0.87878,0.2248,0.03644283817783827
0.8963833333333334,0.33301490408380824,0.8614700000000001,0.2282,0.17202915863509177
0.9180666666666666,0.26887734695896504,0.8805000000000001,0.2314,0.039653398645794445
0.9156166666666667,0.27275802083313466,0.8774500000000001,0.2342,0.050715214874974275
0.9187166666666666,0.2633803199628989,0.8817900000000001,0.2364,0.030141770715064714
0.8975000000000001,0.41342370040242865,0.86671,0.2384,0.40459088768097884
0.8871333333333333,0.3838953858440121,0.85482,0.241,0.20177922452959027
0.8799666666666667,0.514826891198506,0.8448599999999999,0.2434,0.8161558681811218
0.9117500000000001,0.28151932006726665,0.8757699999999999,0.247,0.05630629345368474
0.8891500000000001,0.40282117023244507,0.8547,0.2504,0.2472223620139704
0.9146333333333333,0.2758250434825818,0.8786999999999999,0.2534,0.04990394617383989
0.8779999999999999,0.5233340060651304,0.84409,0.2582,0.7383997726094697
0.9217166666666666,0.2569902017486592,0.88516,0.2621,0.02318524316761337
0.8504833333333334,0.6827815815421443,0.8194700000000001,0.2655,0.794393913999363
0.8267833333333334,0.9987926734844843,0.80555,0.2692,1.2208996774133032
0.8986666666666667,0.3542732609046002,0.86817,0.2739,0.20133063437703339
0.9229666666666666,0.25392609966248275,0.8865399999999999,0.2779,0.02903046973027458
0.9212666666666667,0.2574932128901283,0.8822199999999999,0.2811,0.047210990230827775
0.9013,0.35371861229911444,0.8655499999999999,0.2864,0.35829440774612753
0.8306333333333333,0.8868793416629235,0.80924,0.2914,1.104330109763453
0.8860666666666668,0.4215125233575701,0.85131,0.2942,0.4177172251296547
0.8809166666666667,0.5065238030751545,0.84841,0.2988,0.6215043385517934
0.8756166666666667,0.6162634294562042,0.8511299999999999,0.3024,0.8536261384699249
0.8895166666666665,0.4315933503374457,0.8554499999999999,0.3072,0.4797131807842884
0.8934,0.34840686732307075,0.86215,0.3113,0.1330667110637666
0.8754666666666667,0.6492701826450725,0.8439300000000001,0.3167,0.8868736986857996
0.8969166666666667,0.3415938644131025,0.86903,0.3223,0.17911628035158175
0.9082,0.29490904505948223,0.8740600000000001,0.3279,0.09681293272238352
0.9143833333333333,0.2776279407337308,0.87863,0.3331,0.058707036079380555
0.8878833333333334,0.4231558847149213,0.85932,0.3369,0.34466707436091615
0.8713000000000001,0.958484886456281,0.8371299999999999,0.3423,2.2474722680422423
0.8897166666666667,0.48483025309145444,0.86161,0.3477,0.5269807484184129
0.8620833333333334,0.5747934817264477,0.83092,0.3525,0.7990456043900319
0.8940833333333333,0.4090350178209443,0.86431,0.3578,0.4074078204704274
0.8929333333333335,0.4010521809327106,0.85813,0.3621,0.5082439213741616
0.8525500000000001,0.7224755468443036,0.8293900000000001,0.3676,0.9546683477350015
0.9190166666666667,0.2626929796097179,0.8824700000000001,0.3734,0.07473974132453143
