Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.15389999999999998,7.072826395845414,0.0364,0.15234999999999999,0.1153
0.1572,7.0369988785982125,0.037599999999999995,0.1548,0.1182
0.15911666666666668,6.925729714822769,0.03815,0.15316666666666667,0.1221
0.16245,6.808118997820218,0.0389,0.15286666666666665,0.1259
0.16621666666666668,6.620574568486214,0.04003333333333333,0.15805,0.1302
0.17138333333333336,6.422687812868754,0.04083333333333334,0.15348333333333333,0.134
0.1761333333333333,6.248265073045095,0.04213333333333333,0.15455000000000002,0.1382
0.18155000000000002,6.051103298719724,0.04355,0.15724999999999997,0.1425
0.18725,5.857760601536433,0.045,0.15455000000000002,0.1478
0.1929833333333333,5.644717162076632,0.04649999999999999,0.1564,0.1536
0.19970000000000002,5.4256538175821305,0.04793333333333334,0.15558333333333332,0.1604
0.2072333333333333,5.209369004766147,0.04983333333333333,0.15401666666666664,0.1676
0.21509999999999999,4.997522922706604,0.05176666666666667,0.15873333333333337,0.1751
0.22390000000000002,4.76535053434372,0.05425000000000001,0.15543333333333334,0.1822
0.23491666666666666,4.51381538084348,0.05703333333333333,0.157,0.1904
0.24559999999999998,4.278764091197649,0.06051666666666668,0.15996666666666665,0.1995
0.2573666666666667,4.049441294403871,0.06336666666666667,0.16105000000000003,0.2098
0.27148333333333335,3.803379111588001,0.06671666666666667,0.15718333333333334,0.2214
0.28605,3.562006411472956,0.0708,0.15926666666666667,0.2336
0.30378333333333335,3.3133340182781224,0.07548333333333333,0.16115,0.2485
0.32043333333333335,3.08597393201987,0.0795,0.15945,0.2683
0.34003333333333335,2.8415551757812496,0.08429999999999999,0.1623833333333333,0.2912
0.36065,2.6131238549947735,0.0892,0.16203333333333336,0.3198
0.3853666666666667,2.370117053409418,0.09568333333333333,0.15941666666666668,0.3486
0.4086833333333333,2.158415049211184,0.10171666666666666,0.16341666666666668,0.3832
0.4320333333333333,1.9455474474906922,0.10776666666666666,0.16226666666666667,0.4193
0.4577,1.7372632274190587,0.11398333333333334,0.16308333333333333,0.4608
0.48275,1.5479630271494387,0.12026666666666665,0.16549999999999998,0.5055
0.5090333333333333,1.3774654470086096,0.12665,0.16515,0.5501
0.53505,1.2098320386906465,0.13356666666666667,0.1636,0.595
0.55835,1.0715664073725542,0.13945,0.16638333333333333,0.6412
0.5832999999999999,0.9399205375611783,0.1451,0.16615,0.6893
0.6054333333333333,0.830092137926817,0.15028333333333332,0.16435,0.7245
0.6265666666666667,0.7351673386792343,0.1552333333333333,0.16935,0.7616
0.6447499999999999,0.6563808091352384,0.15955,0.16956666666666667,0.7929
0.6595333333333333,0.591214914654692,0.16275,0.17008333333333334,0.8163
0.67305,0.539748845354716,0.16558333333333333,0.17096666666666668,0.8357
0.6837666666666666,0.49913092495054,0.16749999999999998,0.17168333333333333,0.8472
0.6911499999999999,0.47004288776516917,0.16946666666666668,0.1725,0.8538
0.69655,0.44912658443401254,0.1706,0.17278333333333334,0.8595
0.6999166666666666,0.43642905866603054,0.17176666666666665,0.17383333333333337,0.8606
0.7017166666666665,0.4313428544705113,0.17271666666666668,0.17476666666666665,0.8592
0.7024166666666668,0.4318576307694117,0.1729,0.17576666666666668,0.8564
0.7016,0.4394785714611411,0.17295000000000002,0.1764666666666667,0.8498
0.6994833333333332,0.4514205900604526,0.1725833333333333,0.17696666666666666,0.8409
0.6961666666666666,0.46869298578600094,0.17200000000000001,0.17784999999999998,0.8344
0.6925833333333334,0.4931867567380269,0.17149999999999999,0.17836666666666667,0.8243
0.6883666666666666,0.5197919621864955,0.1707,0.17878333333333335,0.8122
0.6826666666666666,0.5538660368571678,0.16949999999999998,0.17970000000000003,0.8003
0.67655,0.5938803238441547,0.16773333333333335,0.17981666666666668,0.7857
