Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.20058333333333334,5.262575143122673,0.04981666666666667,0.14633333333333332,0.1126
0.1996333333333333,5.352260648091633,0.0492,0.14731666666666668,0.1126
0.19758333333333333,5.36367149049441,0.04936666666666667,0.14528333333333332,0.1126
0.19689999999999996,5.37814654126962,0.04903333333333334,0.1476833333333333,0.1126
0.19676666666666665,5.383094311761855,0.04868333333333333,0.14635,0.1126
0.19573333333333334,5.4178577403942745,0.04855,0.1469,0.1126
0.19659999999999997,5.388595962754885,0.0489,0.1481,0.1126
0.19665,5.410050368523598,0.048933333333333336,0.14621666666666666,0.1126
0.1962,5.423465053868294,0.0487,0.1443,0.1126
0.19765000000000002,5.3781292847236,0.04911666666666667,0.1452,0.1126
