Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.5102666666666666,1.3654322623093922,0.12375,0.13736666666666666,0.1205
0.5219,1.3059155968527,0.1265,0.13388333333333333,0.1306
0.5283333333333333,1.2628144881427286,0.12786666666666668,0.13938333333333333,0.1397
0.5367166666666666,1.2157069859147072,0.13006666666666666,0.14236666666666667,0.1513
0.5451166666666667,1.1637740893244746,0.13205,0.14281666666666665,0.1663
0.55255,1.1262180881361166,0.13396666666666668,0.13761666666666666,0.181
0.5618666666666666,1.0771013441304367,0.13590000000000002,0.14531666666666665,0.1988
0.5674833333333333,1.0438708504160246,0.13736666666666666,0.1436,0.2162
0.5754833333333333,0.9993116801579792,0.13943333333333335,0.14551666666666666,0.2387
0.5823666666666667,0.9675424470265707,0.14115,0.14758333333333334,0.2738
0.5899666666666668,0.935190081747373,0.143,0.14753333333333332,0.3124
0.59915,0.8922922086199124,0.14521666666666666,0.1467,0.3548
0.6059,0.8535755645612876,0.14730000000000001,0.15166666666666667,0.4022
0.6121833333333333,0.8232481076767046,0.14873333333333333,0.15255000000000002,0.4536
0.6195166666666666,0.7880717504213254,0.15093333333333334,0.15016666666666667,0.5094
0.6262166666666666,0.7573652033944925,0.15225,0.15161666666666668,0.5614
0.6350666666666666,0.723648428875208,0.15453333333333336,0.1528,0.6138
0.6408999999999999,0.6943528965185085,0.15585000000000002,0.15546666666666667,0.6614
0.6483833333333333,0.6634912167380254,0.15758333333333335,0.15551666666666666,0.702
0.6538833333333334,0.6354219039400419,0.15893333333333332,0.15808333333333333,0.7339
0.6606,0.6091373686373234,0.16025,0.15968333333333334,0.7622
0.6656000000000001,0.58743147012194,0.16196666666666668,0.16036666666666666,0.7825
0.67125,0.5619649100979169,0.16316666666666668,0.16213333333333335,0.7997
0.6772,0.5380609219392141,0.1648833333333333,0.16256666666666666,0.8086
0.6818666666666666,0.5170332166860501,0.16625,0.16399999999999998,0.8139
0.6869,0.497447470061481,0.16744999999999996,0.16485,0.8183
0.6908333333333334,0.48049468485961355,0.16845,0.1676333333333333,0.8187
0.6946166666666665,0.4634215075825651,0.17011666666666667,0.16795,0.8188
0.6988333333333333,0.4501502303515872,0.17090000000000002,0.1698,0.816
0.7017666666666666,0.4357831791043282,0.17203333333333334,0.17070000000000002,0.8134
0.7036666666666666,0.42674244146049023,0.17271666666666666,0.17121666666666666,0.8104
0.7058,0.4174500477621953,0.17343333333333333,0.17271666666666666,0.8059
0.7075833333333333,0.41170222386072086,0.17415,0.17313333333333333,0.8014
0.7090666666666667,0.4042372819006443,0.1744666666666667,0.17401666666666668,0.7956
0.7101166666666666,0.4009537165289124,0.1749666666666667,0.17475000000000002,0.7897
0.7108000000000001,0.400205002929767,0.1751,0.17513333333333336,0.7832
0.7112166666666666,0.39960552682826916,0.17529999999999998,0.17596666666666663,0.7738
0.7120500000000001,0.3982532844627897,0.17571666666666666,0.17643333333333333,0.7677
0.7117833333333333,0.40045062330067155,0.17561666666666664,0.17651666666666666,0.7609
0.7118833333333333,0.40220308228234447,0.17576666666666663,0.17636666666666667,0.752
0.7112499999999999,0.404827361441652,0.17578333333333332,0.17676666666666668,0.7459
0.7121,0.40705290939013167,0.17603333333333332,0.17560000000000003,0.7393
0.7108000000000001,0.41254777493178846,0.17595,0.1762333333333333,0.7312
0.7099833333333333,0.41844628822753827,0.17588333333333334,0.17645,0.722
0.7079333333333334,0.42856474199195704,0.17555000000000004,0.17733333333333334,0.7132
0.7079166666666667,0.43425560965637366,0.17545000000000002,0.17670000000000002,0.7032
0.7068833333333334,0.44240604497194286,0.17541666666666667,0.17684999999999998,0.6931
0.7064833333333334,0.4468977326611677,0.17518333333333336,0.17688333333333334,0.6824
0.7054333333333332,0.4551939572279652,0.1750833333333333,0.17621666666666666,0.6717
0.7037833333333333,0.4677076137458285,0.17455000000000004,0.17553333333333335,0.661
