Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.49755000000000005,1.4538312875886756,0.12159999999999999,0.13526666666666667,0.1207
0.5180166666666666,1.3280901105046272,0.1261,0.13741666666666666,0.1308
0.52725,1.2691250118573505,0.12808333333333333,0.13965,0.141
0.5322166666666667,1.2429456503748892,0.12868333333333332,0.14039999999999997,0.1541
0.5423666666666666,1.1768477905988695,0.13141666666666665,0.14281666666666668,0.1678
0.5521666666666667,1.1276635621289413,0.13348333333333334,0.13903333333333331,0.1807
0.5616666666666666,1.0814921252111593,0.13635000000000003,0.14473333333333332,0.2003
0.5670333333333333,1.0536609165151913,0.13725,0.14513333333333334,0.2179
0.5738833333333333,1.0091490574459234,0.13926666666666668,0.14401666666666665,0.2392
0.5819333333333334,0.9673689757098753,0.14098333333333335,0.14651666666666668,0.2753
0.5886666666666667,0.9418881549994149,0.14240000000000003,0.14591666666666667,0.3141
0.5976333333333333,0.8984386104087035,0.14565,0.14503333333333335,0.3559
0.6038166666666667,0.8709026506463686,0.14650000000000002,0.15215,0.4024
0.6106,0.8311197853237391,0.14803333333333332,0.14889999999999998,0.4526
0.61995,0.7922967936168114,0.15073333333333333,0.15156666666666668,0.5071
0.62625,0.7622124194175004,0.15189999999999998,0.15338333333333332,0.5582
0.63385,0.7243406754752,0.15428333333333333,0.15660000000000002,0.6101
0.6393499999999999,0.6998225558688244,0.15566666666666665,0.15405,0.6569
0.64605,0.6697809600750606,0.15671666666666667,0.1572,0.6982
0.6527499999999999,0.6422368973662457,0.15879999999999997,0.15833333333333333,0.7301
0.6582833333333333,0.6176300507515669,0.16005000000000003,0.15915,0.7566
0.6653500000000001,0.5906254803478718,0.16163333333333335,0.16141666666666665,0.7799
0.6700666666666667,0.5686523682037989,0.1633,0.16249999999999998,0.7977
0.6762666666666667,0.5426365157753229,0.16505000000000003,0.16103333333333333,0.8083
0.6808666666666666,0.5242450851728518,0.1658666666666667,0.1658,0.8134
