Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.51135,1.3716792714476587,0.12356666666666666,0.1398,0.1204
0.5194666666666666,1.3062886325597762,0.12606666666666666,0.14086666666666667,0.1302
0.5271833333333333,1.2657527374764281,0.12751666666666667,0.13631666666666664,0.1403
0.53575,1.2194895799795786,0.12990000000000002,0.14221666666666666,0.1517
0.5430166666666667,1.17688464119037,0.13181666666666667,0.14231666666666667,0.1674
0.5507833333333334,1.13103008770744,0.13405,0.14511666666666667,0.1808
0.5548333333333334,1.1049432363172371,0.13488333333333333,0.1458,0.1987
0.5664166666666667,1.0595096872309844,0.13743333333333332,0.14534999999999998,0.2158
0.5742166666666666,1.0090955578198035,0.1393,0.14346666666666666,0.2377
0.5825499999999999,0.9704655806670586,0.1411166666666667,0.14691666666666667,0.2717
0.5912166666666667,0.9283987365305424,0.14361666666666664,0.14778333333333332,0.3098
0.5981000000000001,0.8959330120891332,0.14565,0.14881666666666665,0.352
0.6054666666666666,0.8562400604297717,0.14736666666666665,0.15056666666666668,0.3983
0.6116333333333334,0.8241545366843541,0.14884999999999998,0.1521,0.45
0.6194333333333334,0.7867659339785575,0.15101666666666666,0.15231666666666668,0.5044
0.6276833333333334,0.7517429504444202,0.15298333333333333,0.15363333333333334,0.5586
0.6334,0.7251089756657679,0.15441666666666667,0.15545,0.6102
0.6416833333333333,0.6927170579930148,0.15581666666666666,0.1560666666666667,0.6582
0.6473666666666666,0.6654708908289672,0.15725,0.1568,0.7001
0.6540666666666667,0.6384569112886985,0.15893333333333334,0.15793333333333331,0.7315
0.6601333333333333,0.6114973949164152,0.16036666666666666,0.16075,0.7615
0.6656333333333333,0.5882300678531329,0.16238333333333332,0.1615833333333333,0.7819
0.6714833333333333,0.5608592058728139,0.16376666666666664,0.1639,0.799
0.6776000000000001,0.5378819579015175,0.16503333333333334,0.16341666666666668,0.8099
0.6817333333333333,0.5166360694090525,0.1666,0.16571666666666668,0.8132
