Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.5773666666666667,1.010618527442217,0.1388333333333333,0.13935,0.1126
0.5802166666666666,0.9983997876187165,0.13911666666666667,0.13879999999999998,0.1126
0.5788000000000001,1.0072185200502475,0.1391,0.13681666666666667,0.1126
0.5792999999999999,1.0124909325977167,0.13895000000000002,0.13895000000000002,0.1126
0.5808666666666666,1.007922612943252,0.13865,0.1394,0.1127
0.5801833333333334,1.007610604896148,0.13976666666666668,0.13943333333333333,0.1127
0.5820833333333334,0.9979727538794279,0.13906666666666667,0.13751666666666668,0.1127
0.5785666666666666,1.0104047430644434,0.13904999999999998,0.13845,0.1128
0.5787,1.0177501349280278,0.13788333333333333,0.13533333333333333,0.1129
0.5810500000000001,0.9979208211004734,0.13943333333333335,0.1378,0.1129
0.5794,1.004847795962294,0.13868333333333333,0.13713333333333333,0.1129
0.5761833333333333,1.0318153917044401,0.13785,0.13595,0.1129
0.5782833333333333,1.012040292441845,0.13813333333333333,0.13966666666666666,0.1129
0.5828,0.9810299603164196,0.13976666666666668,0.13875,0.1129
0.57845,1.0041416311740876,0.13883333333333334,0.13821666666666665,0.1129
0.5815666666666666,0.9948484675923983,0.1402,0.1386,0.1129
0.57805,1.0017563893973827,0.13933333333333334,0.13638333333333336,0.1129
0.5793333333333334,1.0045438374628624,0.13905,0.13855,0.1129
0.5790333333333333,1.0042996601392824,0.13933333333333334,0.13901666666666665,0.1129
0.5800666666666666,1.0026996025900046,0.13883333333333334,0.13879999999999998,0.1129
