Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.5121666666666667,1.359537201442321,0.1245,0.13885,0.12
0.5166,1.3308577018618584,0.12588333333333332,0.13893333333333333,0.1306
0.5292666666666668,1.2607074027160805,0.12775,0.13911666666666667,0.1407
0.5373,1.209924694887797,0.13016666666666665,0.14051666666666665,0.1522
0.5439,1.1634322697202362,0.13191666666666665,0.14025,0.167
0.5512666666666667,1.1304739902893703,0.13345,0.1409166666666667,0.1809
0.5596833333333334,1.087827538639307,0.13551666666666667,0.14381666666666665,0.1981
0.56685,1.0434912490745385,0.13776666666666668,0.14395000000000002,0.2156
0.5747666666666666,1.00908605509003,0.13955,0.14300000000000002,0.2385
0.5837,0.9642010341793298,0.14175,0.14751666666666668,0.2713
0.5903666666666667,0.9258600417554378,0.14313333333333333,0.14696666666666666,0.3108
0.5975833333333332,0.8924787216454745,0.14476666666666668,0.1499,0.3522
0.6062500000000001,0.8527991225788991,0.14728333333333332,0.15139999999999998,0.3995
0.6132000000000001,0.820872584893306,0.14941666666666667,0.15355,0.4506
0.6199666666666666,0.7842108543763558,0.15108333333333335,0.15283333333333335,0.5071
0.6271666666666667,0.7543523133953413,0.15253333333333333,0.15546666666666664,0.56
0.6347666666666667,0.7241991115649542,0.15465,0.1545,0.6124
0.6408666666666667,0.6941638682166735,0.15565,0.15576666666666664,0.6608
0.64665,0.6659901564419269,0.15758333333333333,0.1547,0.6999
0.6524833333333333,0.6388739883353313,0.15883333333333335,0.16066666666666665,0.7324
0.6600333333333332,0.6106285844723384,0.16071666666666667,0.16085000000000002,0.7623
0.6655833333333334,0.5870270029385884,0.1617333333333333,0.16150000000000003,0.7827
0.6715166666666668,0.5600262424925964,0.16346666666666665,0.16218333333333332,0.7997
0.6769999999999999,0.5375866650690635,0.16488333333333333,0.16313333333333332,0.8083
0.6818000000000001,0.5170374686489503,0.16641666666666666,0.16606666666666667,0.8141
