Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.15389999999999998,7.072826395845414,0.0364,0.15234999999999999,0.3717
0.4184333333333333,2.0421728029529254,0.10398333333333333,0.1606,0.6726
0.5916833333333333,0.8962064813365538,0.14676666666666668,0.16501666666666667,0.7978
0.65925,0.590250166016817,0.16211666666666663,0.16935,0.8458
0.6887166666666666,0.4703705355763435,0.16898333333333335,0.17338333333333333,0.8676
0.7044666666666666,0.4057871383711696,0.17278333333333332,0.17348333333333332,0.8801
0.7142000000000001,0.3645455975120266,0.1752,0.17626666666666665,0.8899
0.72145,0.3346966239586473,0.17753333333333335,0.17733333333333334,0.895
0.7262,0.3102823419173558,0.17856666666666665,0.17858333333333334,0.8992
0.7304666666666667,0.2915600906183322,0.17971666666666666,0.17943333333333333,0.9055
0.7347333333333333,0.2733383673032125,0.18073333333333333,0.1803,0.9067
0.7376333333333333,0.26009891304771104,0.1813333333333333,0.18043333333333333,0.9097
0.7402333333333333,0.248502632830292,0.18206666666666663,0.1811833333333333,0.9131
0.7423166666666666,0.23765702805096905,0.18251666666666666,0.18151666666666663,0.9146
0.7444500000000001,0.22931745568513873,0.18298333333333333,0.18234999999999998,0.9175
0.7463666666666667,0.22065665834844111,0.1834666666666667,0.18261666666666668,0.9197
0.7489166666666666,0.2119253282400469,0.18371666666666667,0.18308333333333332,0.9212
0.7507333333333333,0.20508870241567492,0.184,0.1832666666666667,0.9226
0.7522166666666666,0.19803163151343664,0.18436666666666668,0.1837333333333333,0.9249
0.7537166666666667,0.19192850353841978,0.1847666666666667,0.18373333333333333,0.9268
0.7548666666666667,0.18699603393798073,0.18511666666666665,0.18403333333333333,0.9295
0.7562666666666666,0.18027044913619755,0.18546666666666667,0.18464999999999998,0.9302
0.7574,0.17664486720785497,0.18563333333333334,0.1848,0.9307
0.7583499999999999,0.17244234631309907,0.1859,0.18481666666666668,0.9322
0.7594833333333333,0.16732798682774108,0.18589999999999998,0.18508333333333332,0.9335
0.7608,0.16255628836651642,0.18641666666666665,0.1851,0.9339
0.7620833333333333,0.15847558731486397,0.18641666666666665,0.18553333333333333,0.9343
0.7631333333333333,0.15544056866715353,0.18665,0.1858,0.9362
0.764,0.15125614008729654,0.1867666666666667,0.1856833333333333,0.9369
0.7645666666666666,0.1482902100043992,0.18706666666666666,0.18611666666666665,0.9371
0.7656666666666668,0.1447832905098796,0.18714999999999998,0.18631666666666669,0.9375
0.7663000000000001,0.14190800244150062,0.18718333333333334,0.18673333333333333,0.9385
0.7670333333333333,0.13906170480772853,0.18728333333333333,0.18593333333333334,0.9384
0.7675333333333333,0.13663933732708297,0.18751666666666666,0.18678333333333336,0.9393
0.7677666666666667,0.13442085606232285,0.18756666666666666,0.1868,0.941
0.7690833333333333,0.13066105190689364,0.18756666666666666,0.18708333333333332,0.9415
0.7696666666666667,0.128105350375548,0.18753333333333333,0.1870666666666667,0.9404
0.7701333333333332,0.12593804186582566,0.18784999999999996,0.18693333333333334,0.9412
0.7704166666666665,0.12409161942054829,0.18794999999999998,0.1871833333333333,0.9423
0.7713166666666667,0.12159490422718226,0.18805,0.18736666666666668,0.9435
0.7716999999999999,0.11884443152435124,0.1882166666666667,0.18763333333333332,0.9434
0.7719666666666666,0.1174457943763584,0.1884,0.18734999999999996,0.9447
0.7730166666666667,0.11451063129914305,0.18836666666666665,0.18755,0.9444
0.7731333333333335,0.11316823655739426,0.18843333333333334,0.18796666666666667,0.9451
0.7733833333333332,0.11030632784441113,0.18853333333333336,0.18746666666666667,0.945
0.7737666666666666,0.10901745512460669,0.18855000000000002,0.18808333333333332,0.9456
0.7745333333333333,0.1072655063007027,0.18871666666666667,0.18808333333333335,0.9463
0.7751166666666668,0.10554305663059155,0.18885000000000002,0.18803333333333336,0.9476
0.7754500000000001,0.10419775062700112,0.18870000000000003,0.18801666666666667,0.9479
0.7759,0.10226984472312033,0.18875000000000003,0.18794999999999998,0.9482
