Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation,Personal Accuracy
0.14518333333333333,9.327703893502553,0.14723,0.1142,0.07083672884332594,0.69767
0.15175000000000002,9.016668566385905,0.15436999999999998,0.1167,0.16805852618002398,0.72858
0.15338333333333334,8.959176470931371,0.15603,0.1177,0.14267805620609458,0.7433
0.15591666666666668,8.870515964571634,0.15894000000000003,0.1191,0.16065141914789968,0.74714
0.15806666666666666,8.76837527937889,0.16136,0.1213,0.15790704278455153,0.7619100000000001
0.1595,8.666887636327743,0.16314,0.123,0.1407787161974669,0.7348199999999999
0.16125,8.530454539903005,0.16513,0.1256,0.08224207047176911,0.75514
0.16293333333333335,8.457879744529725,0.16642999999999997,0.1281,0.21370780688719565,0.7435999999999999
0.16436666666666666,8.350828040393194,0.16882,0.1299,0.12987239414861954,0.75406
0.16698333333333332,8.239370432106652,0.17076,0.1313,0.16198153891269276,0.75631
0.16946666666666665,8.124461884880066,0.17385000000000003,0.1334,0.09525790139216476,0.7535000000000001
0.17365000000000003,7.992220195134481,0.17773,0.1355,0.1899672570316208,0.74695
0.17621666666666666,7.868120932165781,0.18019,0.1383,0.10493995355183793,0.751
0.17768333333333336,7.746473234581948,0.18211,0.1397,0.11842031218116883,0.75335
0.17976666666666666,7.636033591135343,0.18502,0.1428,0.13293175459947118,0.75801
0.18368333333333337,7.483552731680869,0.18786,0.1451,0.09336596104888117,0.76396
0.1863,7.373684579348565,0.19010000000000002,0.1472,0.05887324595178327,0.77587
0.18746666666666664,7.273634481183688,0.19199999999999998,0.1501,0.042016216346678875,0.77094
0.18951666666666664,7.187050671855608,0.19325,0.1531,0.197807367640955,0.76635
0.19325000000000003,7.0356592683315275,0.19708000000000003,0.1548,0.11112982378719007,0.76602
0.1971,6.913670971949895,0.20082000000000003,0.1576,0.07244321190299083,0.77355
0.2007833333333333,6.773024351938566,0.20454999999999998,0.1603,0.1488161197170311,0.75609
0.20400000000000001,6.665473739775021,0.20718999999999999,0.1642,0.13549942459242797,0.77682
0.20678333333333335,6.559620206125578,0.20949,0.1666,0.07827185284142277,0.7809499999999999
0.2097,6.451346975970268,0.21266000000000002,0.1702,0.12961619216831538,0.77288
0.21341666666666664,6.322350120774905,0.21636,0.1733,0.13972429696718136,0.7682100000000001
0.21728333333333333,6.219186999972662,0.22007000000000002,0.1761,0.14038581335758812,0.7658000000000001
0.2205666666666667,6.099610999464988,0.2229,0.1788,0.401167300882231,0.75971
0.22393333333333335,5.9851376908699665,0.22688,0.1818,0.07239148081005832,0.7870599999999999
0.22836666666666666,5.870427725919087,0.23067000000000004,0.1852,0.1055150751685445,0.7823599999999999
0.23146666666666668,5.763751536941529,0.2343,0.1875,0.16588487522450934,0.76348
0.23621666666666666,5.639943033075333,0.23851999999999998,0.1911,0.08396543470011926,0.77536
