Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation,Personal Accuracy
0.1448132088058706,9.55968132019043,0.14607,0.1144,0.1209551054171828,0.7418299999999999
0.14686457638425618,9.496113967895507,0.14834,0.1162,0.13846499121018022,0.7537799999999999
0.1479486324216144,9.435735130310059,0.14922,0.1176,0.13548254568928036,0.77184
0.14966644429619747,9.318100833892823,0.15166000000000002,0.1188,0.12472180282108594,0.7717200000000001
0.1518012008005337,9.210969734191895,0.15364,0.1207,0.20920154187156711,0.75142
0.15351901267511675,9.100458240509033,0.15562,0.1225,0.10427684315520148,0.7708200000000001
0.15530353569046032,8.99216823577881,0.15749000000000002,0.1244,0.15254898727587327,0.77503
0.15688792528352236,8.874135971069336,0.15993999999999997,0.1268,0.06014537033330779,0.7910000000000001
0.1597898599066044,8.753143215179442,0.16279,0.1292,0.10874594482974827,0.7759400000000002
0.16149099399599734,8.636432456970216,0.1647,0.1306,0.16826999165767936,0.7711699999999999
0.16304202801867912,8.535001468658447,0.16639,0.1326,0.11050151838141982,0.76538
0.16474316210807205,8.410303688049316,0.16881,0.1341,0.12334451505992301,0.7606800000000001
0.16726150767178116,8.316645908355714,0.17135999999999998,0.1359,0.06662247557224134,0.7811
0.1698965977318212,8.193195724487305,0.17368,0.1379,0.09236126848911742,0.7702699999999999
0.17161440960640428,8.082714414596557,0.17563,0.1404,0.10044637750296659,0.78108
0.17384923282188128,7.987297439575196,0.17811,0.1413,0.10058868165174255,0.77731
0.1762341561040694,7.862070083618164,0.18086,0.1444,0.04967583832640927,0.7911199999999999
0.1790860573715811,7.755067825317384,0.18351,0.1464,0.28868122232385646,0.76565
0.1809873248832555,7.6325247287750235,0.18536999999999998,0.1485,0.17258765359625863,0.77448
0.18348899266177454,7.549485540390015,0.18786,0.1508,0.0989904646610557,0.78472
0.18604069379586388,7.4297691822052,0.19029,0.1534,0.078818571690216,0.78216
0.18794196130753837,7.337567377090454,0.19208999999999998,0.1553,0.09195784959659178,0.78001
0.19129419613075382,7.225454616546631,0.19512,0.1572,0.16492906409656968,0.7716599999999999
0.19386257505003338,7.114044094085694,0.19763,0.1589,0.046626900806449455,0.78837
0.1958805870580387,7.00411205291748,0.19976,0.1617,0.06747085692508584,0.78413
0.19843228819212808,6.905256652832032,0.20208,0.1652,0.06724017140653421,0.7869099999999999
0.20145096731154102,6.81769905090332,0.20466,0.1675,0.1367601591230796,0.7810400000000001
0.20411941294196134,6.707775592803955,0.20729,0.1701,0.2382541134549899,0.77628
0.20718812541694465,6.608668327331543,0.21047000000000002,0.1724,0.14386822226481807,0.7852000000000001
0.20993995997331555,6.498679780960082,0.21344000000000002,0.1741,0.1493648414608419,0.7926300000000001
0.21259172781854568,6.420056390762329,0.21557,0.1764,0.11971061623193646,0.7906
0.21517678452301534,6.307025337219237,0.21892,0.1802,0.08078803409249592,0.79911
