Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation,Personal Accuracy
0.11001666666666667,12.013074701166152,0.11431,0.1141,0.23586891452087042,0.5587200000000001
0.11281666666666668,11.782285798629124,0.11617,0.125,0.20261298832287633,0.6738500000000001
0.13225000000000003,2.3193722627878186,0.13371,0.1334,0.028235681371851992,0.73153
0.14058333333333334,2.307189991613229,0.14064000000000002,0.1392,0.053087075488009956,0.76778
0.14806666666666665,2.2937675624370573,0.14977000000000001,0.1497,0.041018488757933305,0.79354
0.1568166666666667,2.2793628517309825,0.16058,0.1606,0.02301411068496582,0.8070600000000001
0.16608333333333333,2.263893711566925,0.16968000000000003,0.1701,0.0728688088300015,0.81247
0.17570000000000002,2.2477353802482285,0.17867,0.1791,0.07310854342784492,0.8266600000000001
0.18718333333333337,2.230628318222364,0.18812,0.1881,0.03487373708817571,0.8366
0.1985166666666667,2.213290016623338,0.19888,0.1869,0.02456738863728324,0.84596
0.20105,2.2936902805527053,0.2044,0.2047,0.04727142125327407,0.8505400000000001
0.2238166666666667,2.2904607421398167,0.22824,0.2269,0.012885462321564699,0.8607600000000001
0.24886666666666665,2.28678255550464,0.2538,0.2073,0.014354399133395864,0.8636099999999999
0.24431666666666665,2.3012224786082904,0.24811000000000002,0.2463,0.028297877760392692,0.8616300000000001
0.2789833333333333,2.3003848776261013,0.28367,0.251,0.021794131782183215,0.87161
0.27191666666666664,2.3022717221458753,0.274,0.2753,0.01874639062540982,0.87719
0.28486666666666666,2.3019354785283404,0.28778000000000004,0.2885,0.023525761112728888,0.87978
0.30996666666666667,2.301437621525923,0.31346999999999997,0.3134,0.02846812416974394,0.88071
0.33015,2.300745866024494,0.33478,0.334,0.015585928842294474,0.8875299999999999
0.34296666666666664,2.299849959572156,0.34913,0.3489,0.011612095809219243,0.8906299999999999
0.35195000000000004,2.2987019654313725,0.35655000000000003,0.3568,0.009154640837370926,0.89003
0.3588833333333333,2.29729577725331,0.36409,0.2884,0.012470008768968062,0.8904000000000001
0.29055,2.3020501294692357,0.29362,0.2929,0.01333309122530488,0.89418
0.30961666666666665,2.301618998340766,0.31505999999999995,0.3154,0.009851652460658536,0.8975199999999999
0.3320000000000001,2.301008914577961,0.3377,0.2858,0.009591954631267288,0.89617
0.2875,2.3023457356532413,0.2912,0.2407,0.011359052790450084,0.9005599999999999
0.2840833333333333,2.3024993018865585,0.28793,0.2874,0.008139371732157919,0.8988700000000001
0.28806666666666664,2.3023444868803025,0.29215,0.2923,0.008083446062857247,0.9024099999999999
0.29186666666666666,2.3020804145216944,0.29539999999999994,0.2947,0.011153557688150637,0.9018799999999999
0.31139999999999995,2.3016758522351584,0.3165,0.3163,0.008696074552897415,0.90483
0.3333,2.3010966735045115,0.33952000000000004,0.2878,0.005234990995015832,0.90658
0.28874999999999995,2.3023597156286244,0.29301000000000005,0.2928,0.009489784139693461,0.90535
0.29206666666666664,2.3021013012528417,0.29569,0.2953,0.010083831521561988,0.9079999999999999
0.3127,2.301707928367456,0.31856999999999996,0.3181,0.01704577741994525,0.90744
0.33493333333333336,2.3011514441212015,0.34084000000000003,0.3402,0.01715034009526399,0.90561
0.3496833333333333,2.3004011078953743,0.35622,0.3567,0.009900625624045098,0.90926
0.35851666666666665,2.2994456957181293,0.3643300000000001,0.3644,0.010077955921488893,0.91197
0.36456666666666665,2.2982663246154784,0.36991,0.2937,0.012307431976602444,0.9095500000000001
0.29245000000000004,2.302132778374354,0.29603999999999997,0.2785,0.00999602889390992,0.9130599999999999
0.28856666666666664,2.302472384687264,0.29265,0.2926,0.0061356240280070655,0.9138299999999999
0.29009999999999997,2.302302215826512,0.29411,0.2942,0.007153269476569309,0.91369
0.29883333333333334,2.3020164357940356,0.3023,0.3013,0.007292293635734638,0.91492
0.3221833333333333,2.301588214087486,0.32909,0.2906,0.006134319351853569,0.9148499999999999
0.2900833333333333,2.3024111393133797,0.29394000000000003,0.2942,0.006409359592464607,0.9145700000000001
0.29196666666666665,2.3021931187351545,0.2957,0.296,0.005916572525875866,0.91416
0.31243333333333334,2.301852166457971,0.31857,0.3187,0.00966345278253825,0.91574
0.3361666666666666,2.301360317957401,0.34378000000000003,0.3446,0.006561375667873948,0.9168000000000001
0.3527833333333333,2.3006985694090525,0.35942999999999997,0.36,0.006636283617603866,0.9172199999999999
0.3625,2.2998492027640345,0.36964,0.2939,0.008791121269942644,0.91704
0.2913666666666667,2.302261570032438,0.29534,0.2794,0.0072673012447995525,0.91747
0.28981666666666667,2.302492944800854,0.29366000000000003,0.294,0.00909618249129785,0.91866
0.29078333333333334,2.3023424283583958,0.29539999999999994,0.2793,0.0065778769338419064,0.91819
0.2896666666666667,2.302504851746559,0.29359,0.2939,0.006066457177039873,0.9191
0.29103333333333337,2.3023659383893014,0.29533,0.2958,0.004899188492848649,0.91711
0.2982,2.3021261546333633,0.30213000000000007,0.2881,0.006644632867944548,0.92063
0.2904,2.3024754795273146,0.29455,0.2947,0.009689587842385152,0.9186700000000001
0.2911666666666667,2.3023112527370455,0.2957,0.2953,0.009638115980637322,0.92073
0.3055333333333333,2.3020426153182982,0.30933000000000005,0.2901,0.01372474532213099,0.9192100000000001
0.2905333333333333,2.302465781231721,0.29502999999999996,0.2603,0.0068254597754285355,0.92161
0.28986666666666666,2.3025281811356546,0.29376,0.2373,0.00574373658631411,0.92279
0.28915,2.3025423276782035,0.29285,0.2943,0.0053245310165049966,0.92196
0.2915166666666667,2.302445419673125,0.29572,0.2958,0.007321728639179528,0.9220300000000001
0.29341666666666666,2.302262345818679,0.29725999999999997,0.2976,0.008621663417430387,0.92291
0.3156,2.301966868106524,0.32183,0.3225,0.005010709235453688,0.92148
0.34058333333333335,2.301536629684766,0.34835,0.3469,0.00589686376372906,0.9206
0.3548333333333334,2.3009610536535585,0.36132000000000003,0.3609,0.0055724020590122965,0.92189
0.3634333333333334,2.300201775944233,0.37026000000000003,0.3704,0.005577073092050786,0.92198
0.36926666666666663,2.2992647001187003,0.37429,0.3746,0.00747249635724158,0.9220200000000001
0.3746333333333333,2.298107924850782,0.37925000000000003,0.3798,0.006706957213810663,0.92136
0.40103333333333335,2.2967287094116213,0.40896,0.4078,0.005638923530340393,0.92403
0.45883333333333337,2.295110615436236,0.46969,0.2992,0.005342049269516091,0.92208
0.3203666666666667,2.3019410034139955,0.32696000000000003,0.2925,0.005974389356045013,0.92434
0.29105000000000003,2.302456419591109,0.29555,0.2956,0.011606574157203951,0.92176
0.2937166666666666,2.3022841188470524,0.29772,0.2975,0.006728613931279677,0.9237299999999999
0.3172333333333333,2.3020061668078102,0.32297,0.2937,0.002762147935001509,0.9243899999999999
0.29123333333333334,2.302464468169212,0.29553,0.2957,0.006807861860781542,0.9234999999999999
0.29364999999999997,2.302296874499321,0.29774,0.2974,0.007751522948608436,0.92381
0.31726666666666664,2.3020243933757145,0.32277,0.3212,0.004736501757632651,0.92489
0.3408166666666667,2.3016300951401396,0.34939,0.2947,0.00854070383009188,0.9224300000000001
0.29135,2.3024251741131145,0.29573,0.2957,0.007554650794795619,0.9239299999999999
0.29941666666666666,2.3022331775625546,0.30310000000000004,0.3023,0.006762716210234798,0.9242900000000001
0.32643333333333335,2.3019343579411506,0.33404,0.3344,0.007668782403127007,0.92319
0.34874999999999995,2.301502410678069,0.35635999999999995,0.295,0.00509160700840202,0.92294
0.2913833333333333,2.3024135122974716,0.29591,0.2833,0.009258466295052574,0.9226800000000002
0.2909333333333334,2.302520170164108,0.29525,0.2958,0.004439484405105909,0.92281
0.29136666666666666,2.3024021848241487,0.29608,0.2965,0.005551138197914933,0.9246899999999998
0.30761666666666665,2.30219547949632,0.31268,0.3111,0.006557690907783366,0.9228600000000001
0.3356166666666667,2.3018797239104907,0.34497,0.2942,0.007992085603924863,0.92306
0.29141666666666666,2.302452609185378,0.29591,0.2807,0.00679360594416105,0.9234600000000001
0.29081666666666667,2.302527820463975,0.29512000000000005,0.2544,0.008834500136432237,0.9234399999999999
0.2898833333333334,2.302544574129582,0.29447999999999996,0.2942,0.003949244854794559,0.9246700000000001
0.291,2.3024538132985435,0.29576,0.2956,0.006298807929560218,0.9237500000000001
0.29655,2.302284131340186,0.3012,0.2928,0.00525770897602346,0.92455
0.2912166666666667,2.3025012735764188,0.29593,0.2956,0.007547476265503638,0.9234100000000001
0.2924,2.302368462785085,0.29693,0.2968,0.004524505530023664,0.9244399999999999
0.3153,2.3021429365038872,0.32198,0.3235,0.0073188720611443905,0.92242
0.34403333333333336,2.301804346748193,0.35259999999999997,0.3511,0.004545905313510022,0.9248500000000001
0.3594166666666666,2.3013345866004626,0.36632000000000003,0.3658,0.0042964594106118135,0.92389
0.36761666666666665,2.300718372142315,0.37377,0.3733,0.009264704125627542,0.92331
