Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation
0.8799666666666666,0.42437842674851417,0.8467799999999999,0.1139,0.22091031851302068
0.9086833333333334,0.30019490490083894,0.8712599999999999,0.1158,0.08289293614302043
0.8724666666666666,0.5468601014174522,0.84557,0.1172,0.6109195775304589
0.8876833333333333,0.43141292048990726,0.85368,0.1187,0.2943195527395387
0.8997999999999999,0.331538278722018,0.8614699999999998,0.1199,0.11707580808738398
0.8789666666666668,0.45464618796954553,0.8476699999999999,0.1219,0.3753735483270516
0.8621166666666666,0.5907094711062808,0.83242,0.1232,0.6943623275247134
0.8974166666666668,0.3399379079590241,0.86371,0.1247,0.11964594427265521
0.9137333333333334,0.280818997874856,0.87679,0.1275,0.01793789687560546
0.8600666666666666,0.9732123940472801,0.8246,0.1298,2.1668169050930652
0.9089666666666668,0.29615346097995837,0.86899,0.1312,0.07038819999559838
0.9013833333333333,0.32532895579015214,0.86472,0.1334,0.18077575318785755
0.91735,0.27375566256195305,0.8809999999999999,0.1356,0.02619980433067791
0.8743666666666667,0.48858402747263513,0.84246,0.1369,0.40295560894634674
0.89305,0.3519407060131431,0.8572599999999999,0.1384,0.13807104876273688
0.8912333333333334,0.3549573966195186,0.8603999999999999,0.1405,0.10229574780967726
0.9001166666666666,0.32845839521462716,0.86325,0.1416,0.1248109529302643
0.8811333333333332,0.4320862071151534,0.8482999999999999,0.1438,0.2988744506513808
0.8705333333333334,0.5690203560811777,0.83683,0.1454,0.5949814664778343
0.9072666666666667,0.3162795070764919,0.8713099999999999,0.1472,0.15023295921722335
0.8798333333333332,0.4469132283667724,0.8541200000000001,0.1493,0.3705567561023147
0.9123166666666667,0.2916270514125625,0.87541,0.1523,0.04777536132907242
0.8985333333333334,0.329482788234204,0.85955,0.1539,0.12781889446405398
0.8751333333333333,0.4464083414797982,0.83878,0.1562,0.3079714417641323
0.8907833333333334,0.39092972754985095,0.85146,0.1579,0.30196552247184477
0.9119833333333335,0.2882007559202611,0.87547,0.1607,0.03443085183203196
0.8381833333333333,1.347875522477925,0.80131,0.1625,3.305344951507471
0.8758166666666666,0.5306059912537535,0.84796,0.165,0.5818715606402193
0.8084333333333333,0.9017788649005195,0.7897399999999999,0.1668,1.0799421359352823
0.9191166666666667,0.2670928586694102,0.8812599999999999,0.17,0.04550340177228991
0.9037333333333334,0.3280313278245429,0.8662000000000001,0.1728,0.1694029911410109
0.9064500000000001,0.306827980816861,0.8689600000000001,0.1753,0.0649106591875829
0.9102833333333333,0.29505321150918806,0.87221,0.1779,0.08346381217086238
0.8692333333333334,0.467921467880408,0.8399399999999999,0.1798,0.3183403671378187
0.9020666666666667,0.33911182287658254,0.86388,0.1819,0.18297338607888866
0.8253999999999999,0.9122887181527912,0.80382,0.1844,1.205959852449019
0.8849666666666667,0.404119229384015,0.85226,0.187,0.2467820094335435
0.8872833333333333,0.3914007013301054,0.85255,0.1884,0.2001810092073651
0.9135999999999999,0.283365098314484,0.87681,0.1908,0.05201307548388524
0.9109499999999999,0.2994575318249563,0.8761199999999999,0.1926,0.09119025508400434
0.8804666666666666,0.3901431826705734,0.85046,0.1947,0.16157828139406272
0.9066666666666667,0.30317132835760713,0.8711,0.1974,0.06941287200766463
0.8980833333333333,0.3404090732778112,0.86686,0.1999,0.1640865592931643
0.89255,0.4204348971540729,0.86375,0.203,0.3918871074399336
0.8966666666666665,0.3415529990022381,0.86415,0.2042,0.13542775812502272
0.9089333333333334,0.2962696844970187,0.87232,0.2067,0.048201488559071984
0.9070333333333334,0.2989857365469138,0.87125,0.2092,0.07397860097498228
0.91425,0.2810061605088413,0.87859,0.2112,0.03983094409824735
0.8727166666666667,0.5302323541653653,0.83857,0.2134,0.6803786875211864
0.9238833333333334,0.2567008002974093,0.8853200000000001,0.2158,0.03638591303870875
0.9225333333333332,0.25672520819356043,0.88433,0.219,0.03793676148121675
0.8767166666666667,0.5413975029242536,0.83893,0.2219,0.8002743033362061
0.9213166666666666,0.2595352659180761,0.8833300000000001,0.2242,0.022305491515368987
0.8944000000000001,0.3475369753231605,0.85851,0.2286,0.20484818144208936
0.92,0.2618371466606855,0.8823799999999999,0.231,0.03374498245111296
0.9165500000000001,0.2740494838130971,0.8774300000000002,0.2341,0.04742983890804145
0.9198833333333332,0.26106968188186486,0.8805299999999999,0.2358,0.03140891473628039
0.8896666666666667,0.5260924799457192,0.8602,0.2376,0.7064819728653138
0.8820833333333332,0.4055721585862339,0.8505900000000001,0.2406,0.25377958914208276
0.8831666666666667,0.49959768599470455,0.8480100000000002,0.2436,0.7741175458401032
0.9143166666666667,0.27480625005240245,0.87763,0.2468,0.04991576050343428
0.8991833333333332,0.33977507766907417,0.8648,0.2514,0.11917757898628001
0.9141333333333332,0.27582884678939984,0.88003,0.254,0.048649936486444466
0.8706666666666667,0.60604550379018,0.8361999999999998,0.2574,0.9851167017004051
0.9208166666666667,0.2594893501892686,0.8853300000000001,0.2624,0.027756262542592267
0.8567,0.6379387574623029,0.8239599999999999,0.2661,0.7128415027864888
0.8162833333333334,1.1493080925546586,0.79558,0.2691,1.5172554013173416
0.9017166666666666,0.3479041665469607,0.8690199999999999,0.2736,0.1964054418888867
0.9231,0.2534026537353794,0.8867500000000001,0.2779,0.028822002622551406
0.9212,0.257436339777708,0.88313,0.2821,0.04191750785322422
0.8956833333333333,0.40366197831903894,0.8604200000000001,0.2862,0.5085528381416482
0.8599,0.6961634285502136,0.83591,0.2912,0.92713255096393
0.8873000000000001,0.3993676024764776,0.85206,0.2946,0.31494774344140175
0.8856666666666667,0.4870743650645018,0.8524799999999999,0.2993,0.6005207636949298
0.8720833333333334,0.6445246022708715,0.84799,0.3033,0.9129967871670417
0.8981833333333333,0.3545450722557803,0.8626,0.3071,0.226156833205024
0.9000333333333334,0.32556712767904,0.8673099999999999,0.3108,0.10749659377465236
0.8810166666666667,0.582088457137098,0.8466299999999999,0.3158,0.8947936359762614
0.8864,0.40925088887686534,0.85864,0.3223,0.340958696340036
0.9063000000000001,0.3045361289394399,0.8716599999999999,0.327,0.11782445047599523
0.9193166666666667,0.26327798485308884,0.88312,0.332,0.044557635182637625
0.8847499999999999,0.42984001019224527,0.8571799999999999,0.3366,0.35601806060816127
0.8800833333333333,0.7648376231816908,0.8447299999999999,0.3418,1.6490623035870204
0.8915333333333333,0.482370991624395,0.8626600000000001,0.3471,0.5195421131899908
0.8647833333333335,0.5514038258304198,0.83486,0.3526,0.7141235126312097
0.8970833333333332,0.3739776011263331,0.86599,0.3572,0.3101685664955826
0.8883166666666668,0.45109558793877563,0.85328,0.3621,0.6671040003281132
0.8553333333333334,0.6025553283944727,0.8310099999999999,0.367,0.6558203897125494
0.9181166666666666,0.2668333629973233,0.8816400000000001,0.3727,0.08287427313815258
0.8713,0.5029883332135777,0.8430899999999999,0.3779,0.4654372493246866
0.90845,0.30942040614907934,0.8720600000000001,0.3822,0.151811144984946
0.9074,0.3026442931930224,0.87434,0.387,0.09568055101634224
0.9250499999999999,0.24618628038590154,0.88806,0.391,0.04673526518333527
0.9039166666666666,0.3300437695237497,0.87281,0.3952,0.15084866088579318
0.8713,0.5811788458320002,0.8454,0.4001,0.7345612733161175
0.9107000000000001,0.3062772703066469,0.87408,0.4047,0.21915069581030966
0.9071166666666667,0.298430747333169,0.87251,0.4093,0.07667065876613932
0.9106333333333332,0.31324509983584287,0.8751499999999999,0.414,0.2248531097171854
0.9120333333333333,0.3628290651157498,0.8752600000000001,0.4201,0.37949240181152366
0.9156500000000001,0.27852804684887333,0.87835,0.4249,0.08585608340025822
0.8970666666666667,0.3680509996374448,0.86725,0.4301,0.3101604750681294
0.9225833333333333,0.2518897842523953,0.88629,0.4364,0.036072731228551584
0.9174499999999999,0.26784071791122355,0.8820499999999999,0.4419,0.04730731172058891
0.9147333333333334,0.2767515626537303,0.88015,0.449,0.05563763658185919
0.8795999999999999,0.6900689750360947,0.84268,0.4553,1.338588270628007
0.9098666666666666,0.29166624151567616,0.87638,0.461,0.11483379724685992
0.8869833333333332,0.4396462247254948,0.85607,0.468,0.387838687141626
0.9006000000000001,0.32784377523114283,0.86809,0.4743,0.15023710677202384
0.8924666666666667,0.3975818418408434,0.85878,0.4788,0.41410015335613304
0.9139333333333333,0.28410470061923065,0.8783700000000001,0.4837,0.11795406408699044
0.9072666666666666,0.3143150157270332,0.8685800000000001,0.4882,0.20576066634344686
0.87725,0.714150864722083,0.84005,0.4941,1.435143874875201
0.90725,0.32851677185272177,0.8715000000000002,0.4993,0.2636633805512644
0.8736333333333334,0.8373663862533868,0.83818,0.5064,1.8027609908086315
0.9177666666666667,0.26907324021259943,0.88216,0.5116,0.11012516620854267
0.8836833333333334,0.46503886009976275,0.8496900000000001,0.517,0.5892842368796967
0.8751333333333333,0.45899137362788117,0.8422400000000001,0.5216,0.35909020397005775
0.8467166666666668,0.7489810339463254,0.8230199999999999,0.5253,1.0001552799894422
0.9188999999999999,0.26704499948446947,0.8814799999999999,0.5305,0.10874900533098612
0.8904833333333333,0.3701881655926506,0.85927,0.5362,0.20149800153428907
0.88315,0.42194270893707875,0.85231,0.5411,0.35990344130708957
0.9144666666666668,0.2728121858400603,0.8802599999999999,0.5454,0.09124719681867915
0.9134333333333333,0.27566707538093127,0.8780800000000001,0.5496,0.06348869876028787
0.8862666666666665,0.42360455705945693,0.8495900000000001,0.5548,0.41918840638897115
0.9232833333333332,0.25869182929967843,0.8868200000000002,0.5611,0.1006613714150401
0.9194500000000001,0.26265562818323573,0.88375,0.5663,0.07270867698154254
0.9307,0.22750637140100202,0.8926099999999999,0.5692,0.0397513288961935
0.9212166666666666,0.25342469967330494,0.88422,0.5735,0.04282130378414128
0.9166166666666666,0.2724422831634681,0.88397,0.5788,0.09389549896341198
0.9088666666666667,0.32415263610606393,0.87329,0.5826,0.30544413948069593
0.9230166666666667,0.25121977958530184,0.8892400000000001,0.5866,0.02575613788593458
0.8873,0.3927262417249382,0.85492,0.5909,0.23551434051143347
0.9249833333333333,0.24416139231796066,0.88927,0.5965,0.05263969109087729
0.9076166666666667,0.31181919229676325,0.8736700000000001,0.6012,0.13502354191148558
0.9045833333333333,0.3380994536126653,0.8685600000000001,0.606,0.23707212361169283
