Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation,Personal Accuracy
0.12931666666666666,10.565508940267561,0.13217,0.1143,0.02863554340341347,0.80631
0.13166666666666665,10.468366691064835,0.13435,0.1158,0.04207169439252637,0.81806
0.13273333333333331,10.397982538890838,0.13555,0.1174,0.08045119503331889,0.816
0.13391666666666666,10.309649803241093,0.13682,0.1185,0.06734161624093382,0.8220299999999999
0.13558333333333333,10.221121435594558,0.13805,0.1201,0.06719447268408807,0.82336
0.13733333333333334,10.104094013055168,0.13964000000000001,0.122,0.06337964982546761,0.8180999999999999
0.13916666666666666,10.00323482556343,0.14128999999999997,0.1227,0.08691105529637712,0.81405
0.14101666666666665,9.87676058546702,0.14300000000000002,0.1255,0.06965209482216957,0.82576
0.14273333333333335,9.773190796470642,0.14495,0.1279,0.05333426181619829,0.82113
0.1444,9.671171118132273,0.14639000000000002,0.1294,0.10852825770123944,0.81808
0.14634999999999998,9.56717305733363,0.14811999999999997,0.1309,0.06019481740700373,0.8220099999999999
0.14771666666666666,9.455419202438991,0.14998999999999998,0.1326,0.061125089694302276,0.8204999999999999
0.14948333333333333,9.348853656721115,0.15239,0.1341,0.06670954690825084,0.8225699999999999
0.15146666666666667,9.23677748239835,0.15418,0.1355,0.0787442824218447,0.81895
0.15276666666666666,9.14287205491066,0.15599000000000002,0.1375,0.10938541960445995,0.8211700000000001
0.15503333333333333,9.023745571931203,0.15816,0.1397,0.08621797259454603,0.81628
0.15621666666666667,8.93067244828542,0.16,0.1406,0.10010559796128503,0.82141
0.15846666666666664,8.819143645540873,0.16219999999999998,0.1421,0.050604216026882205,0.8268499999999999
0.15993333333333334,8.716746678590773,0.16429,0.1446,0.12013355832868647,0.82432
0.16176666666666667,8.61232851993243,0.16638999999999998,0.1459,0.054519717037684386,0.8315699999999999
0.16341666666666665,8.51210380428632,0.16826,0.1477,0.047035358096579,0.8362499999999999
0.1662,8.405991668128967,0.17070999999999997,0.1501,0.042575242493840926,0.82677
0.16804999999999998,8.294554750029246,0.17262,0.1526,0.0693371068930629,0.82345
0.17058333333333334,8.199353487682343,0.17459,0.1542,0.04757676200273295,0.83338
0.17265,8.094843810606003,0.17719000000000001,0.1563,0.10957614810928412,0.8132299999999999
0.17438333333333333,7.991501567363739,0.17925000000000002,0.1577,0.15722246800086892,0.81993
0.17613333333333334,7.895970827698708,0.18127,0.1605,0.12838165362325454,0.8136800000000002
0.17826666666666666,7.793187182275454,0.18325000000000002,0.1624,0.061131777931925604,0.8259699999999999
0.1807166666666667,7.691560295248031,0.18576,0.1651,0.045074339851411224,0.83502
0.18275,7.600998075326284,0.18767999999999999,0.1668,0.09027798849608025,0.82209
0.1849,7.513461318961779,0.19,0.1688,0.05732058515890803,0.82956
0.1874,7.402587968444824,0.19210999999999998,0.1715,0.08875582906627276,0.8264100000000001
0.18946666666666667,7.311578982289632,0.19426,0.1735,0.08911923324387415,0.8295500000000001
0.19206666666666666,7.22048329454263,0.19643,0.1759,0.06646110485020684,0.83021
0.19423333333333334,7.126588086771965,0.19872,0.1784,0.05001491753549939,0.8384
0.19710000000000003,7.02280685874621,0.20149999999999998,0.1807,0.03820101962336059,0.8346899999999999
0.19915000000000002,6.92752670691808,0.20358000000000004,0.1818,0.05124554863687735,0.8307
0.20153333333333334,6.837356319570541,0.2057,0.1846,0.057844316181141824,0.8279799999999999
0.20429999999999998,6.743696373359363,0.20873999999999998,0.1866,0.0612765035877192,0.83553
0.20700000000000002,6.637936805438995,0.21122000000000002,0.189,0.07758988111922628,0.8346999999999999
0.20941666666666667,6.560378416641552,0.21397,0.1912,0.04981810825829423,0.8392200000000001
0.21214999999999998,6.469319613234202,0.21681,0.1932,0.034410916250535856,0.84122
0.21476666666666666,6.374132228000959,0.21913,0.1957,0.09793543436855352,0.8341000000000001
0.21785000000000002,6.280458484800656,0.2218,0.1986,0.04430553426980126,0.8438599999999999
0.22058333333333335,6.190932141240438,0.22447999999999999,0.2009,0.05804752146809511,0.8424600000000001
0.22256666666666666,6.103187002174059,0.22687,0.2031,0.06998746760035986,0.83659
0.22619999999999998,6.022307454204559,0.22994,0.2056,0.10045166006566349,0.8292300000000001
0.2289,5.932331724588076,0.23257000000000003,0.2088,0.025102974215685848,0.8452299999999999
0.2321,5.846011381642024,0.23520000000000002,0.2111,0.052474435689282645,0.83875
0.23501666666666665,5.762297927037876,0.23768999999999998,0.2137,0.044332896802180215,0.8374199999999999
0.2383,5.674591046015421,0.24047000000000002,0.2172,0.060173058564989224,0.8352
0.24145000000000003,5.589917802055677,0.2436,0.2195,0.1347730055932528,0.83519
0.24385,5.512158805871009,0.24658,0.222,0.03398992848047445,0.84682
0.24753333333333333,5.428601576956113,0.2494,0.2254,0.04107682914268069,0.8489099999999999
0.25131666666666663,5.341906824747722,0.25298000000000004,0.2272,0.09500144368174555,0.83336
0.25516666666666665,5.260982215706507,0.25640999999999997,0.23,0.07006741203222826,0.83768
0.25798333333333334,5.18643317993482,0.25932,0.2333,0.049732268476436726,0.8399099999999999
0.26155,5.10562813603878,0.26216,0.2357,0.11769456212488048,0.83154
0.26516666666666666,5.022514632407824,0.26592,0.2382,0.06994867319030126,0.8436899999999999
0.26935,4.945552446905772,0.27004999999999996,0.2411,0.0662972778989212,0.8319799999999998
