Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation
0.91605,0.2797921122267842,0.87711,0.1142,0.05991488065149132
0.9011166666666667,0.3224561195587119,0.86405,0.1161,0.0706181575478681
0.91055,0.29187078962375723,0.87411,0.1173,0.04530736018628467
0.9020999999999999,0.34650952490121123,0.86571,0.1185,0.20115914609375238
0.90845,0.3052975014249484,0.8710600000000001,0.1201,0.08348474747390094
0.8866499999999999,0.45225934903298814,0.85575,0.1221,0.3440409451172872
0.9081333333333333,0.29820795434067643,0.8713600000000001,0.1236,0.03875852687462273
0.89775,0.40235819663008054,0.86134,0.1253,0.3930421703949247
0.9064333333333332,0.30628487700869644,0.86726,0.1284,0.04835235291402533
0.90555,0.3108976321284969,0.8684000000000001,0.1305,0.06641137357053488
0.9127500000000001,0.2906632762243351,0.87487,0.1319,0.07361484230742564
0.8625166666666667,0.5240185110439856,0.82684,0.1335,0.40173851691768164
0.8755333333333335,0.4765082018410166,0.84094,0.1355,0.4652570512356387
0.9183,0.2727629888400435,0.87839,0.1375,0.037674070569098245
0.8615833333333334,0.596820090119044,0.83501,0.1387,0.6881325605568221
0.9107166666666667,0.2992028894722462,0.87483,0.1405,0.09918857353790164
0.9103000000000001,0.29231484372516475,0.8718100000000001,0.1417,0.05916289139415377
0.91445,0.2803495711525282,0.8779800000000001,0.1435,0.03131935026566068
0.91145,0.2901175505459308,0.8741299999999999,0.1453,0.04316008939096226
0.8899666666666667,0.4219917940715948,0.8511200000000001,0.1482,0.3838346623477534
0.8881333333333332,0.3959117493992051,0.85361,0.1503,0.29074753739988285
0.8914833333333334,0.36905252275938794,0.8544999999999999,0.1529,0.23126733391252252
0.9131333333333335,0.2838467313441138,0.87558,0.1548,0.06301757410024916
0.8807833333333333,0.40858219339425367,0.8522199999999999,0.1569,0.21121174274038867
0.9005666666666665,0.33221637424429257,0.8601200000000001,0.1587,0.16069149863316548
0.91415,0.2825761377975345,0.87757,0.1613,0.038818672790958526
0.8960166666666667,0.367423488209645,0.8587899999999999,0.1636,0.3082679170655245
0.7964666666666667,1.118202129219969,0.77913,0.1659,1.5409102317670649
0.8998166666666667,0.32567436496118707,0.864,0.168,0.07877650972960175
0.8783333333333334,0.40277302851329244,0.8453999999999999,0.1709,0.1884964482992906
0.90775,0.29906490340332187,0.86812,0.1738,0.07700769375518747
0.9136833333333333,0.2831020977864663,0.87663,0.1767,0.05232955993766733
0.88315,0.444340558154881,0.85197,0.1789,0.28968838872868363
0.89915,0.34818562906260286,0.86149,0.1808,0.1673741936297573
0.8849,0.3974482686626414,0.8458199999999999,0.1827,0.3133253726934878
0.9139166666666667,0.28871331157162783,0.87623,0.1848,0.11143665417248004
0.86605,0.530883522749444,0.83387,0.1872,0.6242943681231355
0.8569833333333333,0.5908577146251998,0.82791,0.1895,0.5924391983200902
0.8464833333333334,0.8088054336900513,0.81243,0.1912,1.5792716210732032
0.8425166666666666,0.7577804497924944,0.81955,0.1932,0.9808712088275967
0.8907833333333333,0.38526581186925374,0.8589600000000001,0.1954,0.2089372774569716
0.8999333333333334,0.32286351253241297,0.86665,0.1975,0.1003912909443889
0.9199833333333334,0.2646201673448086,0.8806900000000001,0.2006,0.035599039299077276
0.9201,0.2617053173298637,0.8809499999999999,0.2029,0.04073747948390391
0.8702,0.6186731954897443,0.8437400000000002,0.2054,0.8326439862909016
0.91915,0.26562729078034564,0.8832599999999999,0.2078,0.04205148921670675
0.8532166666666667,0.8300268109346429,0.8307100000000001,0.2097,1.282217961769304
0.8992833333333332,0.36996765529041487,0.86827,0.2122,0.22726091117148242
0.9105333333333333,0.2969352195178469,0.87277,0.215,0.12601206814629023
0.9116000000000001,0.28944509022459386,0.8746400000000001,0.2171,0.04967523850337771
0.9112833333333333,0.28540546636606257,0.87676,0.2194,0.04464502101119484
0.8869333333333334,0.3672422261990606,0.8565499999999999,0.2221,0.1440741896044155
0.9192833333333333,0.2677988761360447,0.88213,0.2253,0.056024259253692955
0.92065,0.25892113016471263,0.88429,0.2283,0.015604323705424562
0.8823000000000001,0.5737836137096088,0.84627,0.2314,1.0159193585625328
0.9088333333333333,0.29782442235574125,0.8722,0.2346,0.11677114323834988
0.90955,0.2953231479706864,0.8741599999999999,0.2363,0.08180937623831258
0.9097166666666667,0.2948018973127008,0.87549,0.2392,0.10038254747994801
0.85005,0.7866509391176203,0.81348,0.2412,1.5935925611215824
0.8904333333333334,0.4566914098324875,0.8543500000000002,0.2441,0.5804889869665391
0.9262,0.24284507237449288,0.8895500000000001,0.2477,0.026119883302697454
0.90555,0.32428271755377447,0.87251,0.2515,0.10499108603682891
0.8439000000000001,0.8975971598669886,0.8119799999999999,0.2551,1.6927206547742046
0.8912166666666667,0.3843791534627477,0.8557799999999999,0.2581,0.32173319099640063
0.9082666666666666,0.30670695853953556,0.8736700000000001,0.2616,0.09905955108496958
0.8824166666666667,0.4344488183880845,0.84954,0.2662,0.25805006560593585
0.8943166666666666,0.39460726422344644,0.8644700000000001,0.2699,0.2882383708883006
0.8386666666666667,0.9206454282696048,0.81961,0.2734,1.6112719541795673
0.8974666666666666,0.3759726794267694,0.86516,0.2774,0.346478915519815
0.9191,0.26458660909359655,0.8824799999999999,0.2819,0.040657598000605484
0.89655,0.3843363056853414,0.86427,0.2864,0.23506742314925919
0.8825666666666667,0.44302649634828173,0.8516100000000001,0.2897,0.3453418857054561
0.9133333333333333,0.28256045841326316,0.87557,0.294,0.06459644693993745
0.9067000000000001,0.31750330086226264,0.86673,0.2979,0.16619175724988416
0.9146333333333334,0.29101930319542685,0.8776900000000001,0.3027,0.1767900578712926
0.9173,0.2759583608006438,0.87744,0.3067,0.0937195302112734
0.9021333333333333,0.33168809917072456,0.8616899999999998,0.3106,0.16281208300314126
0.9011666666666667,0.33657822951475774,0.8634999999999999,0.3155,0.18779172005704492
0.8853666666666667,0.43599380062346654,0.85303,0.3216,0.4368741857857696
0.84605,0.8296427962539097,0.8109900000000001,0.3274,1.3419938330803776
0.9294,0.23587316022068264,0.8916200000000001,0.3316,0.02239146732064886
0.9180666666666667,0.26741268055364487,0.88057,0.3371,0.07375021754950753
0.9003500000000001,0.3579576628183325,0.8630499999999999,0.3427,0.3001568991450554
0.8853666666666666,0.3899679659922918,0.8505400000000001,0.3478,0.31659683836113617
0.9175833333333332,0.2691774857364595,0.8791599999999999,0.3543,0.0652841881682873
0.9088999999999998,0.302579952532798,0.8731899999999999,0.3585,0.15256579964129835
0.9006500000000001,0.3173700135052205,0.86623,0.3639,0.12916646397075446
0.8871333333333333,0.43493084216788414,0.8592900000000001,0.3695,0.35118991672119865
0.8949,0.38786567557553453,0.8602299999999999,0.374,0.36022445701738304
