Train Accuracy,Train Loss,Local Accuracy,Global Accuracy,Loss Standard Deviation,Personal Accuracy
0.12300000000000001,11.026791478776932,0.12559,0.1141,0.058769892675500715,0.7625100000000001
0.12663333333333335,10.790965131600696,0.12989,0.1162,0.02754213816489389,0.8197
0.12838333333333332,10.661943103488289,0.13169,0.118,0.04020532351234279,0.8285
0.1307333333333333,10.54541660680771,0.13367,0.1191,0.051152319322669254,0.83012
0.13215,10.430559098911285,0.13496000000000002,0.1212,0.037876139292270274,0.83349
0.13373333333333332,10.318581955575944,0.13665,0.1232,0.12711953078048344,0.82922
0.13571666666666665,10.193494780190786,0.13867,0.1256,0.03866413600756072,0.8410099999999999
0.13766666666666666,10.066956524260839,0.1401,0.1281,0.0477762473547017,0.83933
0.13988333333333333,9.939873728911081,0.14189,0.1301,0.036677457794473636,0.84292
0.14196666666666666,9.810588305473328,0.14409000000000002,0.1315,0.04791654460750211,0.8374
0.14448333333333332,9.680213073476155,0.1461,0.1331,0.060586235369459646,0.84109
0.1462,9.54853712418874,0.14837,0.136,0.028273660038971225,0.84212
0.14818333333333333,9.416806780783336,0.15082,0.1381,0.07601831263513985,0.8422999999999999
0.15033333333333335,9.293435009797415,0.15308999999999998,0.1396,0.08700991968206725,0.83395
0.15295,9.13991385029157,0.15556999999999999,0.1419,0.07698423212082586,0.8360000000000001
0.1544333333333333,9.014550128777822,0.15769000000000002,0.1444,0.05473749752942628,0.84319
0.15671666666666667,8.879066914033888,0.16057,0.1465,0.08974051485847685,0.8355199999999999
0.15921666666666667,8.747139245637257,0.16351,0.1486,0.031736134918095855,0.8462
0.1616,8.614793887313207,0.16621000000000002,0.152,0.05802808064571872,0.8448499999999999
0.1643,8.486649410676955,0.16878,0.1546,0.037671989493973095,0.8422499999999999
0.16749999999999998,8.349447524579366,0.17166,0.1565,0.06393773141376058,0.84208
0.1696,8.219659873517354,0.17427,0.1595,0.10086428709578134,0.8415299999999999
0.17218333333333333,8.087181765985488,0.17697000000000002,0.1619,0.03601220616454309,0.8508899999999999
0.17475,7.957132003219923,0.17946,0.1657,0.09451094840530015,0.836
0.17768333333333336,7.831284953037897,0.18198,0.1682,0.06120407095248305,0.84423
0.17996666666666666,7.705703940240541,0.18428,0.1713,0.03705563809643925,0.8490500000000001
0.18286666666666665,7.577444943666459,0.18761,0.1741,0.11910090005702163,0.8398000000000001
0.18559999999999996,7.448069080901146,0.19068,0.1769,0.038720317547768876,0.8485699999999999
0.1884333333333333,7.324758699464798,0.19349000000000002,0.1794,0.08446139195022997,0.8464700000000002
0.19138333333333335,7.2031151449680335,0.19638999999999998,0.1817,0.07255451008806141,0.85039
0.19486666666666666,7.073507168388367,0.19944000000000003,0.1845,0.051148001103320816,0.84283
0.19796666666666665,6.948809436829885,0.20226000000000002,0.1877,0.09189566462527766,0.8450300000000001
0.20146666666666668,6.8268244054238,0.20542000000000002,0.1912,0.06641881228259912,0.84616
0.20485,6.704406152319907,0.20803000000000002,0.1943,0.053017825681044135,0.84395
0.20813333333333334,6.5812757433334985,0.21066000000000001,0.1971,0.030222088982698535,0.85593
0.21138333333333334,6.462454987875621,0.21391000000000002,0.1997,0.08549940141369528,0.8447
0.21526666666666666,6.339905537486076,0.21702,0.2036,0.045897203753797106,0.85036
0.21861666666666663,6.216336710246404,0.22165,0.2058,0.048541132604597026,0.84927
0.2224,6.099717568524678,0.22545,0.2087,0.04570257241970776,0.84751
0.22575,5.987938349811237,0.22914,0.2118,0.02400644414581097,0.8592999999999998
0.22986666666666664,5.8683988159736,0.23274000000000003,0.2151,0.047671684824475875,0.85148
0.23429999999999998,5.749805846325557,0.23612,0.2193,0.06690543022823914,0.8487200000000001
0.23793333333333336,5.641114985807737,0.23984,0.2242,0.2005576142484771,0.84516
0.2425,5.525612417085966,0.24372,0.2276,0.039873341022141344,0.8515
0.24689999999999998,5.413901933900515,0.24852,0.2305,0.028705645427206068,0.85505
0.2512,5.3115220830202095,0.25268,0.2346,0.11017419485537984,0.8530199999999999
0.25586666666666663,5.19940036046505,0.25709,0.2386,0.024988214438668263,0.86014
0.2605,5.094509325536093,0.26198,0.2426,0.045863375198889014,0.85383
0.2655166666666667,4.985496307412784,0.26733,0.2481,0.020975410828381013,0.85431
0.2708833333333333,4.88151244699955,0.27269999999999994,0.2524,0.03886692345002498,0.8582700000000001
0.27623333333333333,4.77600786075592,0.27792000000000006,0.2569,0.025046427568935697,0.86033
0.28163333333333335,4.665559610088666,0.2843,0.2614,0.053588800397689526,0.85339
0.28756666666666664,4.567058743333816,0.2915,0.267,0.046410555099522896,0.86069
