Train Accuracy,Train Loss,Test Accuracy,Personalized Accuracy,Global Accuracy
0.6979833333333334,0.42835452139824626,0.16533333333333333,0.02123333333333333,0.1143
0.6952666666666666,0.44044746000518403,0.16448333333333337,0.02123333333333333,0.1162
0.6994166666666666,0.4181344564507405,0.16664999999999996,0.02123333333333333,0.1177
0.6952166666666667,0.43472686485896506,0.1649,0.02123333333333333,0.1193
0.6918499999999999,0.4494758479734261,0.16383333333333333,0.02123333333333333,0.1212
0.6968833333333334,0.43195530163347723,0.16506666666666667,0.02123333333333333,0.1232
0.6908,0.4612037842551867,0.16425,0.02123333333333333,0.1253
0.69935,0.4220473707521955,0.16688333333333333,0.02123333333333333,0.128
0.6884833333333333,0.469731068911155,0.16350000000000003,0.02123333333333333,0.131
0.6948,0.4347515247171124,0.16428333333333334,0.02123333333333333,0.1324
0.6985500000000001,0.42512935916582745,0.16556666666666667,0.02123333333333333,0.1345
0.7008666666666666,0.410988989589115,0.16720000000000002,0.02123333333333333,0.137
0.6959,0.4308080794006587,0.1651166666666667,0.02123333333333333,0.1389
0.6985833333333333,0.42714325861384467,0.16666666666666666,0.02123333333333333,0.1409
0.6980666666666667,0.4309291187475125,0.16598333333333337,0.02123333333333333,0.1429
0.7020166666666667,0.4096648892338077,0.16678333333333334,0.02123333333333333,0.145
0.6946333333333333,0.446616459727784,0.16544999999999999,0.02123333333333333,0.1477
0.7000166666666667,0.41697374240557356,0.16636666666666666,0.02123333333333333,0.1508
0.69545,0.4333764507547021,0.16535,0.02123333333333333,0.1526
0.6926833333333335,0.4516267103125652,0.16553333333333334,0.02123333333333333,0.1555
0.6965166666666667,0.4346913973972201,0.16585,0.02123333333333333,0.1583
0.6987166666666668,0.4254263512725632,0.1658,0.02123333333333333,0.1607
0.6975,0.43094754370152955,0.16613333333333336,0.02123333333333333,0.1638
0.6966333333333332,0.43394568734765054,0.16506666666666667,0.02123333333333333,0.1669
0.7020833333333332,0.4107322857613365,0.16665,0.02123333333333333,0.1696
0.7028333333333333,0.4053488903298974,0.16621666666666668,0.02123333333333333,0.1733
0.6997500000000001,0.4141334455857675,0.16646666666666668,0.02123333333333333,0.1765
0.7033666666666667,0.4105570016413927,0.16685,0.02123333333333333,0.1784
0.6939333333333333,0.44620318517486257,0.16519999999999999,0.02123333333333333,0.1803
0.7020833333333333,0.40981903992990654,0.16636666666666666,0.02123333333333333,0.1819
0.6935166666666667,0.4528061157325904,0.1639333333333333,0.02123333333333333,0.1851
0.7051999999999999,0.405169873992602,0.1672,0.02123333333333333,0.1883
0.69725,0.42001063479085765,0.166,0.02123333333333333,0.1911
0.6954666666666667,0.4351201305240392,0.16603333333333334,0.02123333333333333,0.1939
0.70215,0.40533242100228867,0.16575,0.02123333333333333,0.1971
